流水号,平台用户编号,金额
268103281790157931,U000222487,9.59
268103281790157932,U000215907,87.96
268103281790157933,U000220732,56.71
268103281790157934,U000214885,88.00
268103281790157935,U000214890,1073.27
268103281790157936,U000218582,55321.48
268103281790157937,U000222511,5249.47
268103281790157938,U000214895,3193.11
268103281790157939,U000219626,114.47
268103281790157940,U000220759,1101.45
268103281790157941,U000214905,802.53
268103281790157942,U000219629,1243.20
268103281790157943,U000214913,241.44
268103281790157944,U000218598,1096.86
268103281790157945,U000215935,1694.75
268103281790157946,U000223541,87.70
268103281790157947,U000218601,328.88
268103281790157948,U000215936,16.10
268103281790157949,U000220782,10268.00
268103281790157950,U000223551,5.51
268103281790157952,U000220788,59.08
268103281790157953,U000220789,102.67
268103281790157954,U000220790,40.00
268103281790157955,U000221383,528.00
268103281790157956,U000222557,40.82
268103281790157957,U000216890,5.00
268103281790157958,U000223568,5.00
268103281790157959,U000220829,27.42
268103281790157960,U000215971,28.63
268103281790157961,U000220850,5.00
268103281790157962,U000216901,128.00
268103281790157963,U000215977,19863.77
268103281790157964,U000222584,176.00
268103281790157965,U000223588,88.00
268103281790157966,U000223590,468.64
268103281790157967,U000222591,94.97
268103281790157968,U000216912,22.33
268103281790157969,U000215994,123.42
268103281790157970,U000215998,140.27
268103281790157971,U000223608,5.00
268103281790157972,U000222602,345.38
268103281790157973,U000220896,7921.66
268103281790157974,U000219717,2184.00
268103281790157975,U000221447,1.00
268103281790157976,U000218666,5.00
268103281790157977,U000216020,10.91
268103281790157978,U000218672,10155.00
268103281790157979,U000220912,122.19
268103281790157980,U000222640,22.29
268103281790157981,U000220917,161.37
268103281790157982,U000216952,1.07
268103281790157983,U000223658,471.01
268103281790157984,U000221489,190.90
268103281790157985,U000219755,0.50
268103281790157986,U000223665,22551.28
268103281790157987,U000216044,275.91
268103281790157988,U000220934,500.00
268103281790157989,U000218698,11366.70
268103281790157990,U000219762,2682.90
268103281790157991,U000222684,788.52
268103281790157992,U000222686,1839.75
268103281790157993,U000220950,109.08
268103281790157994,U000223682,5267.55
268103281790157995,U000218720,176.00
268103281790157996,U000221520,88.00
268103281790157997,U000220975,19.16
268103281790157998,U000222709,88.00
268103281790157999,U000220985,0.73
268103281790158000,U000221524,109.77
268103281790158001,U000222720,21746.99
268103281790158002,U000222721,34624.00
268103281790158003,U000220995,59.60
268103281790158004,U000222732,394.06
268103281790158005,U000219801,113900.00
268103281790158006,U000221001,1.00
268103281790158007,U000221010,18187.75
268103281790158008,U000223735,859.50
268103281790158009,U000221011,8858.31
268103281790158010,U000223736,25395.78
268103281790158011,U000223743,0.41
268103281790158012,U000223747,186.23
268103281790158013,U000221555,146.62
268103281790158014,U000222753,741.07
268103281790158015,U000223760,395.80
268103281790158016,U000223765,174.40
268103281790158017,U000223766,729.51
268103281790158018,U000222764,370.69
268103281790158019,U000221582,40.00
268103281790158020,U000223805,1050.58
268103281790158021,U000223813,22.67
268103281790158022,U000221621,195.34
268103281790158023,U000223820,782.14
268103281790158024,U000222809,40.00
268103283014894599,U000222815,15328.30
268103283023283202,U000223839,149.63
268103283023283203,U000222833,100.00
268103283023283204,U000222835,0.06
268103283023283205,U000221651,383.02
268103283023283206,U000224593,2.25
268103283023283207,U000222850,18.06
268103283023283208,U000223866,20574.30
268103283023283209,U000221669,86.00
268103283023283210,U000224612,43.57
268103283023283211,U000224618,88.00
268103283023283212,U000223881,5.00
268103283023283213,U000221684,1097.76
268103283023283214,U000224619,2.68
268103283023283215,U000223882,1.74
268103283023283216,U000221707,413.17
268103283023283217,U000223898,69.34
268103283023283218,U000224638,388.17
268103283023283219,U000223902,6216.00
268103283023283220,U000222891,0.37
268103283023283221,U000224642,2075.17
268103283023283222,U000221736,88.00
268103283023283223,U000224648,111.60
268103283023283224,U000222909,481.31
268103283023283225,U000223936,206.08
268103283023283226,U000222927,1180.91
268103283023283227,U000221770,339.35
268103283023283228,U000223953,41.57
268103283023283229,U000222942,18587.11
268103283023283230,U000224693,6029.01
268103283023283231,U000223964,369.20
268103283023283232,U000223974,88.00
268103283023283233,U000222969,167.20
268103283023283234,U000221822,154.73
268103283023283235,U000223990,188.39
268103283023283236,U000223996,2352.26
268103283023283237,U000221848,558.84
268103283023283238,U000223014,817.99
268103283023283239,U000224011,93.07
268103283023283240,U000221866,4.09
268103283023283241,U000223023,62.92
268103283023283242,U000224742,131.72
268103283023283243,U000224022,88.00
268103283023283244,U000224026,88.00
268103283023283245,U000224032,10.59
268103283023283246,U000223038,75.91
268103283023283247,U000223042,0.10
268103283023283248,U000223049,5428.52
268103283023283249,U000224051,0.50
268103283023283250,U000223067,366.02
268103283023283251,U000221908,4036.00
268103283023283252,U000224059,167.80
268103283023283253,U000224060,20540.01
268103283023283254,U000224061,64.68
268103283023283255,U000224067,5000.00
268103283023283256,U000224815,80.00
268103283023283257,U000223116,976.91
268103283023283258,U000224091,66.60
268103283023283259,U000224836,87.03
268103283023283260,U000221959,0.30
268103283023283261,U000225701,5099.70
268103283023283262,U000223138,2053.33
268103283023283263,U000225718,669.35
268103283023283264,U000224863,279.77
268103283023283265,U000224120,81563.26
268103283023283266,U000221998,39.86
268103283023283267,U000225723,53.48
268103283023283268,U000225724,1624.80
268103283023283269,U000222002,98.48
268103283023283270,U000223157,572.53
268103283023283271,U000222018,36402.49
268103283023283272,U000224879,81.63
268103283023283273,U000225737,5.00
268103283023283274,U000225740,165.00
268103283023283275,U000225746,371.30
268103283023283276,U000223171,1454.00
268103283023283277,U000224895,74.05
268103283023283278,U000224911,59.15
268103283023283279,U000228288,120.34
268103283023283280,U000224159,109.18
268103283023283281,U000223189,108.26
268103283023283282,U000224163,146.72
268103283023283283,U000230794,1.00
268103283023283284,U000226851,399.12
268103283023283285,U000226852,0.83
268103283023283286,U000230805,31754.55
268103283023283287,U000223203,40.00
268103283023283288,U000228321,2.00
268103283023283289,U000224935,0.50
268103283023283290,U000224936,1084.63
268103283023283291,U000222095,0.63
268103283023283292,U000229503,5.25
268103283023283293,U000232132,199.72
268103283023283294,U000230825,20037.89
268103283023283295,U000224203,250.00
268103283023283296,U000230832,588.00
268103283023283297,U000230840,152.36
268103283023283298,U000228360,5.36
268103283023283299,U000223235,98.53
268103283023283300,U000223236,338.00
268103283023283301,U000232152,993.08
268103283023283302,U000224222,5.00
268103283023283303,U000223240,119.47
268103283023283304,U000224978,10205.87
268103283023283305,U000225826,1015.50
268103283023283306,U000226921,4.23
268103283023283307,U000224233,88.00
268103283023283308,U000224984,22574.47
268103283023283309,U000232161,48.57
268103283023283310,U000224235,88.00
268103283023283311,U000230868,817.04
268103283023283312,U000228384,0.33
268103283023283313,U000225844,166.36
268103283023283314,U000222176,256.00
268103283023283315,U000226933,817.44
268103283023283316,U000225849,176.00
268103283023283317,U000223272,220.39
268103283023283318,U000224248,25.75
268103283023283319,U000232174,482.47
268103283023283320,U000230897,2491.61
268103283023283321,U000225857,641.32
268103283023283322,U000228402,8.17
268103283023283323,U000224253,6.44
268103283023283324,U000230910,33.84
268103283023283325,U000222204,4074.36
268103283023283326,U000224265,31.60
268103283023283327,U000225027,547.58
268103283023283328,U000228427,37.62
268103283023283329,U000225881,208.00
268103283023283330,U000224273,2464.00
268103283023283331,U000228432,1962.87
268103283023283332,U000222236,33476.35
268103283023283333,U000225889,1744.52
268103283023283334,U000225890,807.69
268103283023283335,U000223316,0.48
268103283023283336,U000223318,36705.00
268103283023283337,U000225906,137.70
268103283023283338,U000223320,81.44
268103283023283339,U000225909,158.57
268103283023283340,U000229653,49.78
268103283023283341,U000224289,68.78
268103283023283342,U000232221,14.98
268103283023283343,U000228452,88.00
268103283023283344,U000225060,302.78
268103283023283345,U000223328,118.15
268103283023283346,U000223331,0.03
268103283023283347,U000229661,6735.53
268103283023283348,U000228461,53.81
268103283023283349,U000227010,796.29
268103283023283350,U000222256,162.82
268103283023283351,U000232232,1000.54
268103283023283352,U000227012,18452.98
268103283023283353,U000229672,115.80
268103283023283354,U000222258,0.50
268103283023283355,U000232235,41.02
268103283023283356,U000225921,1529.41
268103283023283357,U000232240,25.79
268103283023283358,U000223355,72417.33
268103283023283359,U000224305,0.03
268103283023283360,U000225924,854.51
268103283023283361,U000222265,88.00
268103283023283362,U000225079,65320.00
268103283023283363,U000225083,44.58
268103283023283364,U000223366,140.00
268103283023283365,U000229688,56047.60
268103283023283366,U000227038,1.26
268103283023283367,U000229697,187.64
268103283023283368,U000232286,82.53
268103283023283369,U000231019,66.11
268103283023283370,U000225102,11586.56
268103283023283371,U000224328,2160.00
268103283023283372,U000231028,277.62
268103283023283373,U000225947,1264.32
268103283023283374,U000225948,260.22
268103283023283375,U000232296,128.93
268103283023283376,U000225950,1.73
268103283023283377,U000225111,49.41
268103283023283378,U000228511,0.50
268103283023283379,U000225119,11.82
268103283023283380,U000229729,164293.60
268103283023283381,U000229730,408.42
268103283023283382,U000223416,344.85
268103283023283383,U000225969,299.54
268103283023283384,U000228517,97.16
268103283023283385,U000227073,111844.34
268103283023283386,U000222303,136.99
268103283023283387,U000225126,1438.85
268103283023283388,U000222304,1066.68
268103283023283389,U000223425,215576.35
268103283023283390,U000227081,58.09
268103283023283391,U000225984,60.70
268103283023283392,U000224362,206.11
268103283023283393,U000225989,2051.95
268103283023283394,U000232350,1227.50
268103283023283395,U000223433,185.86
268103283023283396,U000225140,0.50
268103283023283397,U000224366,292.48
268103283023283398,U000229747,258.00
268103283023283399,U000228539,1393.06
268103283023283400,U000223435,28.64
268103283023283401,U000229752,16.50
268103283023283402,U000225148,254.09
268103283023283403,U000228546,124.50
268103283023283404,U000223446,21.31
268103283023283405,U000224382,4.06
268103283023283406,U000232368,175.04
268103283023283407,U000231085,103.83
268103283023283408,U000229761,52016.80
268103283023283409,U000232384,189.02
268103283023283410,U000232390,143.52
268103283023283411,U000224415,33.26
268103283023283412,U000232391,2946.66
268103283023283413,U000225174,66.19
268103283023283414,U000229788,52.21
268103283023283415,U000232398,208.19
268103283023283416,U000226024,250.74
268103283023283417,U000228585,153.20
268103283023283418,U000231107,897.11
268103283023283419,U000224435,284.25
268103283023283420,U000232417,40.00
268103283023283421,U000231111,218.39
268103283023283422,U000228602,72.01
268103283023283423,U000229803,83.37
268103283023283424,U000231120,89.28
268103283023283425,U000226032,3812.01
268103283031671814,U000232438,2.81
268103283031671815,U000226037,160.48
268103283031671816,U000227160,11153.98
268103283031671817,U000225208,7168.43
268103283031671818,U000226042,94.97
268103283031671819,U000228625,9.66
268103283031671820,U000228631,1545.83
268103283031671821,U000225214,22896.23
268103283031671822,U000228646,5.00
268103283031671823,U000226057,34.63
268103283031671824,U000229834,269.30
268103283031671825,U000232479,18.46
268103283031671826,U000229837,199.39
268103283031671827,U000228650,0.82
268103283031671828,U000232487,88.00
268103283031671829,U000226062,241.07
268103283031671830,U000231162,506.94
268103283031671831,U000229842,2250.19
268103283031671832,U000231164,27.71
268103283031671833,U000227205,333.32
268103283031671834,U000232494,5.00
268103283031671835,U000229851,100494.22
268103283031671836,U000228666,5.00
268103283031671837,U000229854,208.97
268103283031671838,U000227208,170.07
268103283031671839,U000229857,3261.00
268103283031671840,U000229858,127945.67
268103283031671841,U000231177,272.14
268103283031671842,U000232512,0.03
268103283031671843,U000229863,15.30
268103283031671844,U000225257,89.54
268103283031671845,U000227217,1.00
268103283031671846,U000228698,156.94
268103283031671847,U000229884,32.54
268103283031671848,U000232525,88.00
268103283031671849,U000229885,40.00
268103283031671850,U000228700,37.15
268103283031671851,U000231201,511.31
268103283031671852,U000226113,6.49
268103283031671853,U000225273,221.69
268103283031671854,U000226115,35.56
268103283031671855,U000229898,290.58
268103283031671856,U000232536,0.50
268103283031671857,U000227242,106.64
268103283031671858,U000225277,848.24
